# Scenario Collect_Data
# distance at msg send, delivery time, hop count, MSG_ID
609.1014| -1.0000| -1| M1112
1527.0377| -1.0000| -1| M1596
1441.7357| -1.0000| -1| M2443
221.8657| -1.0000| -1| M1113
1281.7902| -1.0000| -1| M1597
1988.1947| -1.0000| -1| M2444
412.1571| -1.0000| -1| M1590
3048.2351| -1.0000| -1| M1591
1138.9372| -1.0000| -1| M1592
576.9314| -1.0000| -1| M1593
1665.9997| -1.0000| -1| M2440
745.8271| -1.0000| -1| M682
1040.2522| -1.0000| -1| M1129
1446.7133| -1.0000| -1| M681
213.1974| -1.0000| -1| M680
850.1056| -1.0000| -1| M202
1241.1097| -1.0000| -1| M686
1715.0872| -1.0000| -1| M1125
3662.1562| -1.0000| -1| M2456
541.7361| -1.0000| -1| M201
640.3391| -1.0000| -1| M685
1430.5923| -1.0000| -1| M1126
1426.9808| -1.0000| -1| M2457
752.9227| -1.0000| -1| M200
2512.8541| -1.0000| -1| M684
978.6986| -1.0000| -1| M1127
2159.9494| -1.0000| -1| M2458
678.2320| -1.0000| -1| M683
925.2247| -1.0000| -1| M1128
2750.6200| -1.0000| -1| M2459
2043.1804| -1.0000| -1| M206
483.4337| -1.0000| -1| M205
1259.4215| -1.0000| -1| M689
2458.9014| -1.0000| -1| M204
500.9399| -1.0000| -1| M688
2339.3973| -1.0000| -1| M203
2139.9962| -1.0000| -1| M687
1521.5795| -1.0000| -1| M209
1748.7919| -1.0000| -1| M208
1899.1085| -1.0000| -1| M207
1131.7928| -1.0000| -1| M1121
3235.8961| -1.0000| -1| M2452
310.1407| -1.0000| -1| M1122
2445.2230| -1.0000| -1| M2453
2192.0647| -1.0000| -1| M1123
1979.0606| -1.0000| -1| M2454
1300.4240| -1.0000| -1| M1124
671.5654| -1.0000| -1| M2455
1301.4620| -1.0000| -1| M2450
1825.3079| -1.0000| -1| M1120
846.6290| -1.0000| -1| M2451
1718.5715| -1.0000| -1| M231
1352.5546| -1.0000| -1| M230
2726.3897| -1.0000| -1| M235
1992.9463| -1.0000| -1| M2027
1774.5439| -1.0000| -1| M234
913.9630| -1.0000| -1| M2028
2131.4996| -1.0000| -1| M233
1155.3348| -1.0000| -1| M2029
1812.5567| -1.0000| -1| M232
2035.0346| -1.0000| -1| M239
1024.9220| -1.0000| -1| M238
1653.6498| -1.0000| -1| M237
2751.5996| -1.0000| -1| M1170
1266.4387| -1.0000| -1| M1171
1872.7188| -1.0000| -1| M1176
1723.8553| -1.0000| -1| M2023
1905.3433| -1.0000| -1| M1177
2030.4398| -1.0000| -1| M2024
803.5315| -1.0000| -1| M1178
1166.2020| -1.0000| -1| M2025
4013.0514| -1.0000| -1| M1179
1297.2075| -1.0000| -1| M2026
3106.7221| -1.0000| -1| M1172
1944.8713| -1.0000| -1| M1173
968.8497| -1.0000| -1| M2020
2728.5129| -1.0000| -1| M1174
1785.5014| -1.0000| -1| M2021
1585.9490| -1.0000| -1| M1175
350.1496| -1.0000| -1| M2022
2769.9444| -1.0000| -1| M224
1843.6472| -1.0000| -1| M2038
1510.6378| -1.0000| -1| M223
881.2853| -1.0000| -1| M2039
1435.1974| -1.0000| -1| M222
1950.0662| -1.0000| -1| M221
1670.2834| -1.0000| -1| M228
2072.2569| -1.0000| -1| M227
2145.8313| -1.0000| -1| M226
1685.7470| -1.0000| -1| M225
1365.2854| -1.0000| -1| M229
587.0390| -1.0000| -1| M1180
1266.3593| -1.0000| -1| M1181
1427.3236| -1.0000| -1| M1182
923.6594| -1.0000| -1| M1187
1446.3474| -1.0000| -1| M2034
2307.6253| -1.0000| -1| M1188
1310.9689| -1.0000| -1| M2035
1849.7978| -1.0000| -1| M1189
