# Scenario DistanceDelayReport
# distance at msg send, delivery time, hop count, MSG_ID
1341.8698| -1.0000| -1| M695
2350.2164| -1.0000| -1| M1358
3358.3522| -1.0000| -1| M694
1248.8424| -1.0000| -1| M1117
1757.2903| -1.0000| -1| M1359
1574.9127| -1.0000| -1| M217
461.7650| -1.0000| -1| M459
2285.6341| -1.0000| -1| M216
1139.6490| -1.0000| -1| M458
1368.8523| -1.0000| -1| M215
2247.8111| -1.0000| -1| M457
86.3280| -1.0000| -1| M699
2774.1015| -1.0000| -1| M214
1128.9117| -1.0000| -1| M456
1162.8096| -1.0000| -1| M698
1513.6116| -1.0000| -1| M219
412.5203| -1.0000| -1| M218
598.2070| -1.0000| -1| M1352
1694.8579| -1.0000| -1| M1111
1251.6891| -1.0000| -1| M1353
227.1557| -1.0000| -1| M1112
1488.5168| -1.0000| -1| M1113
828.4897| -1.0000| -1| M1350
933.7968| -1.0000| -1| M1351
1217.0782| -1.0000| -1| M440
669.6449| -1.0000| -1| M681
918.9958| -1.0000| -1| M680
1981.7958| -1.0000| -1| M444
1162.1615| -1.0000| -1| M686
981.6329| -1.0000| -1| M1125
1560.9027| -1.0000| -1| M1367
1032.0409| -1.0000| -1| M201
616.0605| -1.0000| -1| M443
1261.1621| -1.0000| -1| M685
2274.0044| -1.0000| -1| M1368
1060.3525| -1.0000| -1| M200
2011.6460| -1.0000| -1| M442
1612.1741| -1.0000| -1| M1127
1436.7798| -1.0000| -1| M1369
505.9258| -1.0000| -1| M441
1180.0652| -1.0000| -1| M683
975.8892| -1.0000| -1| M448
706.1770| -1.0000| -1| M205
509.1534| -1.0000| -1| M447
2277.6215| -1.0000| -1| M204
818.9361| -1.0000| -1| M446
1419.9234| -1.0000| -1| M688
2956.8047| -1.0000| -1| M445
2397.7709| -1.0000| -1| M209
1478.9725| -1.0000| -1| M208
1501.8981| -1.0000| -1| M207
1163.3302| -1.0000| -1| M449
1490.7002| -1.0000| -1| M1121
538.5254| -1.0000| -1| M1363
1319.1295| -1.0000| -1| M1364
909.9656| -1.0000| -1| M1123
970.6187| -1.0000| -1| M1365
1964.0205| -1.0000| -1| M1124
146.6192| -1.0000| -1| M1366
1030.4519| -1.0000| -1| M1360
943.3285| -1.0000| -1| M1361
1100.2521| -1.0000| -1| M1120
437.7567| -1.0000| -1| M1362
1901.3541| -1.0000| -1| M231
802.7904| -1.0000| -1| M473
1850.3207| -1.0000| -1| M230
1283.3278| -1.0000| -1| M472
1834.9135| -1.0000| -1| M471
1076.0396| -1.0000| -1| M235
1737.4951| -1.0000| -1| M477
792.8319| -1.0000| -1| M234
1208.5003| -1.0000| -1| M476
